,Source,Propaganda text,Type
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Weapons For Liberty,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/green-book/movieshow/65562255.cms,Green Book,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,He's Watching You,propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,It's Okay to Not Be Okay,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/scary-stories-to-tell-in-the-dark/movieshow/70445565.cms,Scary Stories To Tell In The Dark,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/rockumentary-evolution-of-indian-rock/movieshow/81325523.cms,Rockumentary: Evolution Of Indian Rock,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,"Don't Let that Shadow Touch Them, Buy War Bonds",propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/minions-2/movieshow/62023486.cms,Minions: The Rise Of Gru,Non propaganda
,https://www.imdb.com/title/tt11575054/?ref_=fn_tt_tt_269,Sick Smelly Dirty Politics,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Lubbers Don't Live ,propaganda
,https://www.imdb.com/title/tt2766726/?ref_=fn_tt_tt_67,Body Politics,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Commercants! Artisans!,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Reach Your Boy Overseas by V-Mail,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Stand by Me,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/voyagers/movieshow/81914024.cms,Voyagers,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/cruella/movieshow/70838381.cms,Cruella,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Sure! We'll Finish the Job,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,What are YOU Doing to Help?,propaganda
,https://posteritati.com/genre/documentary?page=6,The Endurance: Shackleton's Legendary Antarctic Expedition,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/top-gun-maverick/movieshow/66053638.cms,Top Gun: Maverick,Non propaganda
,https://www.imdb.com/title/tt1899347/?ref_=fn_tt_tt_165,Kids and Politics,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Suits,Non propaganda
,https://posteritati.com/genre/documentary?page=8,Hail! Hail! Rock 'n' Roll,Non propaganda
,https://posteritati.com/genre/documentary?page=14,Ziggy Stardust and the Spiders from Mars,Non propaganda
,https://www.imdb.com/title/tt0959575/?ref_=fn_tt_tt_133,Politics Unveiled,Non propaganda
,https://posteritati.com/genre/documentary?page=13,Trouble the Water,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Exit Through the Gift Shop,Non propaganda
,https://www.imdb.com/title/tt5769996/?ref_=fn_tt_tt_159,"Knives, Bikes and Politics",Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/ghostbusters-afterlife/movieshow/72468566.cms,Ghostbusters: Afterlife,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Behzat Ç: An Ankara Detective Story,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Dogora - Ouvrons les yeux,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Human Planet,Non propaganda
,https://www.imdb.com/title/tt21391134/?ref_=fn_tt_tt_275,Tales of the Unexpected,Non propaganda
,https://posteritati.com/genre/documentary?page=4,Cave of Forgotten Dreams,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Youth Centres Feminins,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/all-the-money-in-the-world/movieshow/62023985.cms,All The Money In The World,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",La La Land,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Monty Python and the Holy Grail,Non propaganda
,https://propagandaposterstore.com/shop/?product_view=list&product_orderby=popularity,I summon you to the comradeship,propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Mr Inbetween,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Elegy,Non propaganda
,https://posteritati.com/genre/documentary?page=13,Song of My Heart,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/ben-is-back/movieshow/66175583.cms,Ben Is Back,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/encanto/movieshow/85455870.cms,Encanto,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Singin' in the Rain,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/goosebumps-2-haunted-halloween/movieshow/64956622.cms,Goosebumps 2: Haunted Halloween,Non propaganda
,https://posteritati.com/genre/documentary?page=13,The Ultimate Flex Machine,Non propaganda
,https://posteritati.com/genre/documentary?page=11,The Show,Non propaganda
,https://posteritati.com/genre/documentary?page=10,Meet Me in the Bathroom,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-lion-king/movieshow/62025054.cms,The Lion King,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-life-ahead/movieshow/82240823.cms,The Life Ahead,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/jurassic-world-fallen-kingdom/movieshow/61961726.cms,Jurassic World: Fallen Kingdom,Non propaganda
,https://posteritati.com/genre/documentary?page=9,"Louise Bourgeois: The Spider, the Mistress and the Tangerine",Non propaganda
,https://www.printmag.com/advertising/now-then-american-propaganda-posters/,"Hold on to Uncle Sam’s insurance, the strongest, safest and cheapest insurance in the world – Keep it up after you are back in civil life ",propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/playing-with-fire/movieshow/72964293.cms,Playing With Fire,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Ring Me Again,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Jeunesse Francais: Libre,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/unforgettable/movieshow/61261756.cms,Unforgettable,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/crd/movieshow/61332982.cms,CRD,Non propaganda
,https://www.printmag.com/advertising/now-then-american-propaganda-posters/,"Liberty, freed, humanity’s need! / Alex. O. Levy. Creator(s)",propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Ben-Hur,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Great Escape,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Straight Story,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Exposition F.F.I: vers l'Armee Nouvelle,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-extraordinary-journey-of-the-fakir/movieshow/61971345.cms,The Extraordinary Journey Of The Fakir,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/rons-gone-wrong/movieshow/87306310.cms,Ron's Gone Wrong,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Léon: The Professional,Non propaganda
,https://www.iwm.org.uk/learning/resources/second-world-war-posters,Milk the backbone of young britain,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-croods-2/movieshow/61962217.cms,The Croods: A New Age,Non propaganda
,https://www.imdb.com/title/tt0418069/?ref_=fn_tt_tt_216,The Woman in Politics,Non propaganda
,https://www.imdb.com/title/tt14962122/?ref_=fn_tt_tt_15,"Sex, Politics & Cocktails",Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-batman/movieshow/74131973.cms,The Batman,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/alita-battle-angel/movieshow/61997245.cms,Alita: Battle Angel,Non propaganda
,https://posteritati.com/genre/documentary?page=13,The Soul of a Man,Non propaganda
,https://www.imdb.com/title/tt1637647/?ref_=fn_tt_tt_89,Jesus Politics,Non propaganda
,https://www.bl.uk/world-war-one/articles/childrens-experiences-and-propaganda,done by the hand of the enemy,propaganda
,https://www.bl.uk/world-war-one/articles/patriotism-and-nationalism,Your motherland will never forget,propaganda
,https://posteritati.com/genre/documentary?page=12,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Non propaganda
,https://posteritati.com/genre/documentary?page=4,Beetle Queen Conquers Tokyo,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",A Little Chaos,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Long Way Round,Non propaganda
,https://www.imdb.com/title/tt0091475/?ref_=fn_tt_tt_39,A Convolution of Imagined Histories,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/second-act/movieshow/62364051.cms,Second Act,Non propaganda
,https://posteritati.com/genre/documentary?page=10,Level Five,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-kings-man/movieshow/88139493.cms,The King's Man,Non propaganda
,https://posteritati.com/genre/documentary?page=11,One Plus One,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-crucifixion/movieshow/66457227.cms,The Crucifixion,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Use More Potatoes,propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Band of Brothers,Non propaganda
,https://www.imdb.com/title/tt6965432/?ref_=fn_tt_tt_46,The Great British Story: Regional Histories,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Inherit the Wind,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Formula 1: Drive to Survive,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",In the Name of the Father,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Dawson City: Frozen Time,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-turning/movieshow/73488664.cms,The Turning,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",The Young Kieslowski,Non propaganda
,https://posteritati.com/genre/documentary?page=10,The Naked Sea,Non propaganda
,https://posteritati.com/genre/documentary?page=9,Joe Frank: Somewhere Out There,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search,[Stomping on Religious Men],propaganda
,https://posteritati.com/genre/documentary?page=14,Theremin: An Electronic Odyssey,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Beef,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Save Your Child,propaganda
,https://posteritati.com/genre/documentary?page=10,Marlene Dietrich: Her Own Song,Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/first-world-war-1934,First World War ,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/viceroys-house/movieshow/61330497.cms,Viceroy's House,Non propaganda
,https://posteritati.com/genre/documentary?page=4,The Atomic Cafe,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Queen Cleopatra,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/tomb-raider/movieshow/61934242.cms,Tomb Raider,Non propaganda
,https://www.imdb.com/title/tt8273190/?ref_=fn_tt_tt_190,Kid Politics,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Blackfish,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/survive-the-night/movieshow/80129640.cms,Survive The Night,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Outlander,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/snatched/movieshow/61275173.cms,Snatched,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Black Books,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/venom-let-there-be-carnage/movieshow/75290195.cms,Venom: Let There Be Carnage,Non propaganda
,https://posteritati.com/genre/documentary?page=13,Vietnam: The Secret Agent,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-father/movieshow/80093151.cms,The Father,Non propaganda
,https://posteritati.com/genre/documentary?page=9,loudQUIETloud: A Film About the Pixies,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/monster-hunter/movieshow/74434924.cms,Monster Hunter,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search,[Renovation for Parisians],propaganda
,https://www.imdb.com/title/tt8093902/?ref_=fn_tt_tt_34,Hallowed Histories,Non propaganda
,https://www.imdb.com/title/tt4605138/?ref_=fn_tt_tt_96,Kids Talk Politics: A New Puppy in the White House,Non propaganda
,https://www.imdb.com/title/tt16980238/?ref_=fn_tt_tt_66,Bedroom Politics,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Keep 'em Flying!,propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Becoming Jane,Non propaganda
,https://www.imdb.com/title/tt7390680/?ref_=fn_tt_tt_273,Horrible Histories: The Movie - Rotten Romans,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/nomadland/movieshow/81632596.cms,Nomadland,Non propaganda
,https://posteritati.com/genre/documentary?page=13,Soul to Soul,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Apocalypse: The Second World War,Non propaganda
,https://www.bl.uk/world-war-one/articles/patriotism-and-nationalism,Are we afraid? No,propaganda
